Date,Open,High,Low,Close,Adj Close,Volume
2010-01-29 00:00:00-05:00,7.181428909301758,7.221428871154785,6.794642925262451,6.859285831451416,5.856677055358887,1245952400
2010-02-01 00:00:00-05:00,6.870357036590576,7.0,6.8321428298950195,6.9546427726745605,5.93809700012207,749876400
2010-02-02 00:00:00-05:00,6.996786117553711,7.0114288330078125,6.906428813934326,6.994999885559082,5.972554683685303,698342400
2010-02-03 00:00:00-05:00,6.9703569412231445,7.150000095367432,6.943571090698242,7.115356922149658,6.075318813323975,615328000
2010-02-04 00:00:00-05:00,7.026071071624756,7.0846428871154785,6.841785907745361,6.85892915725708,5.856372833251953,757652000
2010-02-05 00:00:00-05:00,6.879642963409424,7.0,6.816071033477783,6.980713844299316,5.960356712341309,850306800
2010-02-08 00:00:00-05:00,6.98892879486084,7.067142963409424,6.9285712242126465,6.932857036590576,5.919495105743408,478270800
2010-02-09 00:00:00-05:00,7.014999866485596,7.0535712242126465,6.955357074737549,7.006785869598389,5.98261833190918,632886800
2010-02-10 00:00:00-05:00,6.996070861816406,7.021429061889648,6.937857151031494,6.968571186065674,5.94998836517334,370361600
2010-02-11 00:00:00-05:00,6.960000038146973,7.1339287757873535,6.930714130401611,7.0953569412231445,6.058242321014404,550345600
2010-02-12 00:00:00-05:00,7.075356960296631,7.2014288902282715,6.982142925262451,7.156428813934326,6.110387802124023,655468800
2010-02-16 00:00:00-05:00,7.2121429443359375,7.2746429443359375,7.197143077850342,7.264286041259766,6.202481746673584,543737600
2010-02-17 00:00:00-05:00,7.292500019073486,7.296785831451416,7.1735711097717285,7.23392915725708,6.176558971405029,436396800
2010-02-18 00:00:00-05:00,7.201070785522461,7.28178596496582,7.175714015960693,7.247499942779541,6.18814754486084,422825200
2010-02-19 00:00:00-05:00,7.209286212921143,7.257143020629883,7.182499885559082,7.202499866485596,6.149725437164307,415469600
2010-02-22 00:00:00-05:00,7.226428985595703,7.232142925262451,7.11392879486084,7.1578569412231445,6.111605644226074,390563600
2010-02-23 00:00:00-05:00,7.142857074737549,7.190357208251953,6.989643096923828,7.0378570556640625,6.0091471672058105,575094800
2010-02-24 00:00:00-05:00,7.0796427726745605,7.194285869598389,7.065713882446289,7.166429042816162,6.11892557144165,460566400
2010-02-25 00:00:00-05:00,7.049285888671875,7.244999885559082,7.03178596496582,7.214285850524902,6.159788131713867,665126000
2010-02-26 00:00:00-05:00,7.2278571128845215,7.327499866485596,7.214285850524902,7.307857036590576,6.239682674407959,507460800
2010-03-01 00:00:00-05:00,7.348214149475098,7.482142925262451,7.337500095367432,7.463929176330566,6.3729400634765625,550093600
2010-03-02 00:00:00-05:00,7.497499942779541,7.5296430587768555,7.419285774230957,7.458929061889648,6.368672847747803,566546400
2010-03-03 00:00:00-05:00,7.4621429443359375,7.495357036590576,7.42642879486084,7.476070880889893,6.3833088874816895,372052800
2010-03-04 00:00:00-05:00,7.474286079406738,7.5328569412231445,7.451070785522461,7.525356769561768,6.425389766693115,366041200
2010-03-05 00:00:00-05:00,7.67642879486084,7.846428871154785,7.6653571128845215,7.819643020629883,6.676660060882568,899620400
2010-03-08 00:00:00-05:00,7.857500076293945,7.86035680770874,7.794642925262451,7.824285984039307,6.680623531341553,429889600
2010-03-09 00:00:00-05:00,7.796785831451416,8.035714149475098,7.78178596496582,7.965000152587891,6.800770282745361,920259200
2010-03-10 00:00:00-05:00,7.993928909301758,8.052857398986816,7.971428871154785,8.029999732971191,6.856269836425781,596218000
2010-03-11 00:00:00-05:00,7.996786117553711,8.053570747375488,7.975714206695557,8.053570747375488,6.8763957023620605,405700400
2010-03-12 00:00:00-05:00,8.120356559753418,8.133213996887207,8.0625,8.092857360839844,6.909940242767334,416323600
2010-03-15 00:00:00-04:00,8.049285888671875,8.053570747375488,7.8660712242126465,7.994286060333252,6.825776100158691,493502800
2010-03-16 00:00:00-04:00,8.006428718566895,8.03499984741211,7.946785926818848,8.016071319580078,6.844377517700195,446908000
2010-03-17 00:00:00-04:00,8.032142639160156,8.087499618530273,7.973928928375244,8.00428581237793,6.834314346313477,450956800
2010-03-18 00:00:00-04:00,8.003570556640625,8.035714149475098,7.950356960296631,8.023214340209961,6.850475788116455,342109600
2010-03-19 00:00:00-04:00,8.028214454650879,8.044285774230957,7.901071071624756,7.9375,6.777291297912598,559445600
2010-03-22 00:00:00-04:00,7.873929023742676,8.071429252624512,7.862500190734863,8.026785850524902,6.853525638580322,456419600
2010-03-23 00:00:00-04:00,8.058570861816406,8.170714378356934,8.003570556640625,8.15571403503418,6.963609218597412,602431200
2010-03-24 00:00:00-04:00,8.130000114440918,8.221428871154785,8.125356674194336,8.19178581237793,6.994410037994385,597780400
2010-03-25 00:00:00-04:00,8.247142791748047,8.248929023742676,8.08035659790039,8.094642639160156,6.911464214324951,542284400
2010-03-26 00:00:00-04:00,8.176786422729492,8.283928871154785,8.162500381469727,8.246429443359375,7.041065216064453,640875200
2010-03-29 00:00:00-04:00,8.321429252624512,8.352499961853027,8.272143363952637,8.299642562866211,7.086498737335205,540744400
2010-03-30 00:00:00-04:00,8.449999809265137,8.481429100036621,8.366070747375488,8.423213958740234,7.1920084953308105,527310000
2010-03-31 00:00:00-04:00,8.410357475280762,8.450357437133789,8.373571395874023,8.39285659790039,7.1660871505737305,430659600
2010-04-01 00:00:00-04:00,8.478928565979004,8.526070594787598,8.3125,8.427499771118164,7.195669651031494,603145200
2010-04-05 00:00:00-04:00,8.392143249511719,8.518214225769043,8.384642601013184,8.517499923706055,7.272514820098877,684507600
2010-04-06 00:00:00-04:00,8.507143020629883,8.579999923706055,8.464285850524902,8.555000305175781,7.304532527923584,447017200
2010-04-07 00:00:00-04:00,8.555356979370117,8.640000343322754,8.523571014404297,8.592857360839844,7.336855888366699,628502000
2010-04-08 00:00:00-04:00,8.587142944335938,8.626428604125977,8.501428604125977,8.569643020629883,7.317034721374512,572989200
2010-04-09 00:00:00-04:00,8.6225004196167,8.63892936706543,8.587857246398926,8.635356903076172,7.373145580291748,334182800
2010-04-12 00:00:00-04:00,8.649999618530273,8.681071281433105,8.63607120513916,8.653214454650879,7.3883891105651855,333026400
2010-04-13 00:00:00-04:00,8.637857437133789,8.671428680419922,8.61107063293457,8.65821361541748,7.392660617828369,306210800
2010-04-14 00:00:00-04:00,8.760000228881836,8.778928756713867,8.71678638458252,8.774642944335938,7.492071628570557,404076400
2010-04-15 00:00:00-04:00,8.777856826782227,8.893928527832031,8.768214225769043,8.890000343322754,7.590566635131836,376784800
2010-04-16 00:00:00-04:00,8.8774995803833,8.96928596496582,8.733928680419922,8.835714340209961,7.544214248657227,750545600
2010-04-19 00:00:00-04:00,8.822500228881836,8.853214263916016,8.634642601013184,8.823928833007812,7.53415060043335,566924400
2010-04-20 00:00:00-04:00,8.876428604125977,8.901785850524902,8.677143096923828,8.735357284545898,7.458526134490967,738326400
2010-04-21 00:00:00-04:00,9.242856979370117,9.29464340209961,9.133213996887207,9.257857322692871,7.904653549194336,982391200
2010-04-22 00:00:00-04:00,9.222857475280762,9.526785850524902,9.149999618530273,9.516785621643066,8.125737190246582,793424800
2010-04-23 00:00:00-04:00,9.571070671081543,9.72071361541748,9.535714149475098,9.672499656677246,8.258687973022461,796955600
2010-04-26 00:00:00-04:00,9.710000038146973,9.730713844299316,9.578213691711426,9.625,8.218133926391602,479068800
2010-04-27 00:00:00-04:00,9.545356750488281,9.565713882446289,9.304286003112793,9.35857105255127,7.990649223327637,709343600
2010-04-28 00:00:00-04:00,9.401785850524902,9.428570747375488,9.157500267028809,9.342857360839844,7.977228164672852,758402400
2010-04-29 00:00:00-04:00,9.393570899963379,9.64285659790039,9.357500076293945,9.59428596496582,8.19190502166748,558840800
2010-04-30 00:00:00-04:00,9.618213653564453,9.663213729858398,9.321429252624512,9.3246431350708,7.961679458618164,542463600
2010-05-03 00:00:00-04:00,9.422857284545898,9.567143440246582,9.388570785522461,9.512499809265137,8.122075080871582,454342000
2010-05-04 00:00:00-04:00,9.38892936706543,9.403214454650879,9.16964340209961,9.238571166992188,7.888187408447266,723819600
2010-05-05 00:00:00-04:00,9.036786079406738,9.21928596496582,8.883213996887207,9.142499923706055,7.806156635284424,883103200
2010-05-06 00:00:00-04:00,9.065357208251953,9.223214149475098,7.1160712242126465,8.79464340209961,7.509148120880127,1285860800
2010-05-07 00:00:00-04:00,8.70392894744873,8.806071281433105,8.043213844299316,8.42357063293457,7.192315101623535,1676018400
2010-05-10 00:00:00-04:00,8.9375,9.094642639160156,8.876070976257324,9.071070671081543,7.745166778564453,984306400
2010-05-11 00:00:00-04:00,8.994285583496094,9.28178596496582,8.946429252624512,9.161429405212402,7.822320938110352,848906800
2010-05-12 00:00:00-04:00,9.258570671081543,9.397500038146973,9.239286422729492,9.360357284545898,7.992173194885254,654379600
2010-05-13 00:00:00-04:00,9.400713920593262,9.464285850524902,9.157142639160156,9.227143287658691,7.878428936004639,599712400
2010-05-14 00:00:00-04:00,9.1128568649292,9.15999984741211,8.910714149475098,9.0649995803833,7.739985942840576,759362800
2010-05-17 00:00:00-04:00,9.096428871154785,9.149286270141602,8.846785545349121,9.079285621643066,7.75218391418457,762834800
2010-05-18 00:00:00-04:00,9.177857398986816,9.233928680419922,8.937856674194336,9.012857437133789,7.695464134216309,782678400
2010-05-19 00:00:00-04:00,8.910714149475098,9.032856941223145,8.744643211364746,8.869285583496094,7.572880744934082,1025726800
2010-05-20 00:00:00-04:00,8.638570785522461,8.708929061889648,8.436071395874023,8.491429328918457,7.2502522468566895,1282915200
2010-05-21 00:00:00-04:00,8.3149995803833,8.73214340209961,8.262499809265137,8.65428638458252,7.389305114746094,1223891200
2010-05-24 00:00:00-04:00,8.831428527832031,8.960714340209961,8.795000076293945,8.812856674194336,7.524695873260498,754238800
2010-05-25 00:00:00-04:00,8.548213958740234,8.812856674194336,8.470000267028809,8.757857322692871,7.477738380432129,1048006400
2010-05-26 00:00:00-04:00,8.931428909301758,9.004643440246582,8.70535659790039,8.71821403503418,7.44389009475708,850654000
2010-05-27 00:00:00-04:00,8.949999809265137,9.067500114440918,8.896785736083984,9.048213958740234,7.725655555725098,666282400
2010-05-28 00:00:00-04:00,9.26392936706543,9.264286041259766,9.048213958740234,9.174285888671875,7.83329963684082,815614800
2010-06-01 00:00:00-04:00,9.274642944335938,9.497857093811035,9.248571395874023,9.315357208251953,7.9537482261657715,876472800
2010-06-02 00:00:00-04:00,9.447856903076172,9.45714282989502,9.297499656677246,9.426786422729492,8.04888916015625,688548000
2010-06-03 00:00:00-04:00,9.47071361541748,9.483928680419922,9.3003568649292,9.397143363952637,8.023580551147461,650106800
2010-06-04 00:00:00-04:00,9.221785545349121,9.353570938110352,9.093929290771484,9.14142894744873,7.805245876312256,758304400
2010-06-07 00:00:00-04:00,9.224642753601074,9.255356788635254,8.948213577270508,8.962142944335938,7.652161121368408,886942000
2010-06-08 00:00:00-04:00,9.044285774230957,9.064286231994629,8.773214340209961,8.904643058776855,7.603067398071289,1000770400
2010-06-09 00:00:00-04:00,8.981071472167969,8.996429443359375,8.660357475280762,8.685713768005371,7.416141033172607,854630000
2010-06-10 00:00:00-04:00,8.744285583496094,8.963570594787598,8.649999618530273,8.946785926818848,7.6390509605407715,776356000
2010-06-11 00:00:00-04:00,8.865357398986816,9.066429138183594,8.834643363952637,9.053929328918457,7.730532646179199,545759200
2010-06-14 00:00:00-04:00,9.14142894744873,9.255356788635254,9.071785926818848,9.081428527832031,7.7540130615234375,602960400
2010-06-15 00:00:00-04:00,9.130000114440918,9.280357360839844,9.125,9.274642944335938,7.918988227844238,585074000
2010-06-16 00:00:00-04:00,9.324999809265137,9.5625,9.30821418762207,9.54464340209961,8.149520874023438,783678000
2010-06-17 00:00:00-04:00,9.664285659790039,9.746429443359375,9.625,9.709643363952637,8.290400505065918,872855200
2010-06-18 00:00:00-04:00,9.723214149475098,9.821429252624512,9.693571090698242,9.788213729858398,8.3574857711792,784621600
2010-06-21 00:00:00-04:00,9.917499542236328,9.964642524719238,9.59749984741211,9.64892864227295,8.238560676574707,776490400
2010-06-22 00:00:00-04:00,9.720000267028809,9.856071472167969,9.696429252624512,9.780357360839844,8.350781440734863,717262000
2010-06-23 00:00:00-04:00,9.806428909301758,9.809286117553711,9.567856788635254,9.677499771118164,8.262959480285645,768457200
2010-06-24 00:00:00-04:00,9.678570747375488,9.757143020629883,9.574999809265137,9.60714340209961,8.202884674072266,714277200
2010-06-25 00:00:00-04:00,9.645000457763672,9.65250015258789,9.493213653564453,9.524999618530273,8.132750511169434,549942400
2010-06-28 00:00:00-04:00,9.53321361541748,9.633929252624512,9.447142601013184,9.58214282989502,8.181541442871094,584948000
2010-06-29 00:00:00-04:00,9.432856559753418,9.442500114440918,9.08214282989502,9.14892864227295,7.811650276184082,1133344800
2010-06-30 00:00:00-04:00,9.168213844299316,9.213213920593262,8.928929328918457,8.983214378356934,7.670153617858887,739452000
2010-07-01 00:00:00-04:00,9.08214282989502,9.100000381469727,8.686429023742676,8.874285697937012,7.5771484375,1022896000
2010-07-02 00:00:00-04:00,8.946070671081543,8.961786270141602,8.685713768005371,8.819286346435547,7.530188083648682,693842800
2010-07-06 00:00:00-04:00,8.964285850524902,9.028571128845215,8.791428565979004,8.879643440246582,7.581723213195801,615235600
2010-07-07 00:00:00-04:00,8.946070671081543,9.241786003112793,8.91964340209961,9.238213539123535,7.887882232666016,654556000
2010-07-08 00:00:00-04:00,9.374285697937012,9.389286041259766,9.103214263916016,9.217499732971191,7.870193958282471,738144400
2010-07-09 00:00:00-04:00,9.174642562866211,9.282142639160156,9.1128568649292,9.272143363952637,7.916853904724121,433322400
2010-07-12 00:00:00-04:00,9.233214378356934,9.351785659790039,9.102143287658691,9.188928604125977,7.845800876617432,562878400
2010-07-13 00:00:00-04:00,9.15428638458252,9.157142639160156,8.801071166992188,8.992856979370117,7.67838716506958,1190924000
2010-07-14 00:00:00-04:00,8.906429290771484,9.135713577270508,8.89285659790039,9.026070594787598,7.706750869750977,812047600
2010-07-15 00:00:00-04:00,8.865357398986816,9.177499771118164,8.83214282989502,8.98035717010498,7.667716026306152,824866000
2010-07-16 00:00:00-04:00,9.042142868041992,9.106071472167969,8.871786117553711,8.925000190734863,7.620449542999268,1039858400
2010-07-19 00:00:00-04:00,8.924285888671875,8.924285888671875,8.557143211364746,8.770713806152344,7.4887166023254395,1024478000
2010-07-20 00:00:00-04:00,8.675000190734863,9.032142639160156,8.571785926818848,8.996070861816406,7.6811299324035645,1074950800
2010-07-21 00:00:00-04:00,9.467499732971191,9.469642639160156,9.071429252624512,9.079999923706055,7.752790927886963,1185671200
2010-07-22 00:00:00-04:00,9.20285701751709,9.285714149475098,9.118213653564453,9.250714302062988,7.898555755615234,645318800
2010-07-23 00:00:00-04:00,9.181785583496094,9.299285888671875,9.152856826782227,9.283571243286133,7.926607608795166,533388800
2010-07-26 00:00:00-04:00,9.285714149475098,9.289285659790039,9.20392894744873,9.260000228881836,7.906485080718994,420551600
2010-07-27 00:00:00-04:00,9.31678581237793,9.45714282989502,9.296428680419922,9.431428909301758,8.05285358428955,584771600
2010-07-28 00:00:00-04:00,9.416786193847656,9.499643325805664,9.29464340209961,9.319999694824219,7.957712173461914,519985200
2010-07-29 00:00:00-04:00,9.311071395874023,9.380356788635254,9.146429061889648,9.21821403503418,7.8708062171936035,643806800
2010-07-30 00:00:00-04:00,9.13892936706543,9.274999618530273,9.103570938110352,9.1875,7.844580173492432,448210000
2010-08-02 00:00:00-04:00,9.30142879486084,9.378213882446289,9.272143363952637,9.351785659790039,7.9848504066467285,428055600
2010-08-03 00:00:00-04:00,9.321785926818848,9.402142524719238,9.265000343322754,9.354642868041992,7.987294673919678,417653600
2010-08-04 00:00:00-04:00,9.3871431350708,9.438570976257324,9.296786308288574,9.392143249511719,8.019309997558594,420375200
2010-08-05 00:00:00-04:00,9.34749984741211,9.399286270141602,9.305356979370117,9.346428871154785,7.980279922485352,289097200
2010-08-06 00:00:00-04:00,9.277856826782227,9.338929176330566,9.201070785522461,9.288928985595703,7.931188583374023,444897600
2010-08-09 00:00:00-04:00,9.338570594787598,9.362500190734863,9.270357131958008,9.348214149475098,7.981803894042969,303128000
2010-08-10 00:00:00-04:00,9.280357360839844,9.301786422729492,9.198213577270508,9.264642715454102,7.9104485511779785,451920000
2010-08-11 00:00:00-04:00,9.121429443359375,9.131786346435547,8.921786308288574,8.935357093811035,7.629293441772461,620054400
2010-08-12 00:00:00-04:00,8.810357093811035,9.039285659790039,8.789999961853027,8.992500305175781,7.678084373474121,534920400
2010-08-13 00:00:00-04:00,8.987500190734863,8.99571418762207,8.896071434020996,8.896429061889648,7.596057415008545,354869200
2010-08-16 00:00:00-04:00,8.842143058776855,8.928929328918457,8.807856559753418,8.84428596496582,7.551533222198486,318430000
2010-08-17 00:00:00-04:00,8.931428909301758,9.093929290771484,8.899999618530273,8.998929023742676,7.683572769165039,422640400
2010-08-18 00:00:00-04:00,9.012857437133789,9.095356941223145,8.984999656677246,9.038213729858398,7.717116355895996,339696000
2010-08-19 00:00:00-04:00,9.029999732971191,9.052857398986816,8.881428718566895,8.924285888671875,7.619842529296875,426706000
2010-08-20 00:00:00-04:00,8.90678596496582,9.068571090698242,8.89285659790039,8.915714263916016,7.612521648406982,384230000
2010-08-23 00:00:00-04:00,8.992500305175781,9.0,8.758929252624512,8.778571128845215,7.495422840118408,414041600
2010-08-24 00:00:00-04:00,8.666786193847656,8.678570747375488,8.523214340209961,8.568928718566895,7.316424369812012,602565600
2010-08-25 00:00:00-04:00,8.501428604125977,8.713929176330566,8.471428871154785,8.674642562866211,7.4066853523254395,596867600
2010-08-26 00:00:00-04:00,8.766071319580078,8.776785850524902,8.581428527832031,8.581428527832031,7.327095985412598,466505200
2010-08-27 00:00:00-04:00,8.633929252624512,8.664643287658691,8.412857055664062,8.62928581237793,7.367959022521973,548391200
2010-08-30 00:00:00-04:00,8.598570823669434,8.776785850524902,8.59571361541748,8.660714149475098,7.39479398727417,383289200
2010-08-31 00:00:00-04:00,8.637499809265137,8.734286308288574,8.583929061889648,8.682143211364746,7.413089275360107,420786800
2010-09-01 00:00:00-04:00,8.838213920593262,8.980713844299316,8.795714378356934,8.940357208251953,7.6335601806640625,697037600
2010-09-02 00:00:00-04:00,8.973570823669434,9.006071090698242,8.8774995803833,9.006071090698242,7.689670085906982,415427600
2010-09-03 00:00:00-04:00,9.110357284545898,9.242142677307129,9.089285850524902,9.241786003112793,7.890932083129883,520788800
2010-09-07 00:00:00-04:00,9.165714263916016,9.268928527832031,9.151785850524902,9.207500457763672,7.86165714263916,342557600
2010-09-08 00:00:00-04:00,9.277856826782227,9.442500114440918,9.253570556640625,9.390000343322754,8.017481803894043,526551200
2010-09-09 00:00:00-04:00,9.465714454650879,9.518570899963379,9.390000343322754,9.395357131958008,8.022059440612793,438575200
2010-09-10 00:00:00-04:00,9.399642944335938,9.446429252624512,9.335714340209961,9.407500267028809,8.032425880432129,387542400
2010-09-13 00:00:00-04:00,9.493571281433105,9.581428527832031,9.491429328918457,9.537142753601074,8.143115043640137,388780000
2010-09-14 00:00:00-04:00,9.507499694824219,9.613213539123535,9.482856750488281,9.57357120513916,8.174220085144043,408150400
2010-09-15 00:00:00-04:00,9.577500343322754,9.656429290771484,9.565713882446289,9.650713920593262,8.240086555480957,429368800
2010-09-16 00:00:00-04:00,9.651429176330566,9.881071090698242,9.625,9.8774995803833,8.433724403381348,652103200
2010-09-17 00:00:00-04:00,9.917499542236328,9.927143096923828,9.774286270141602,9.834643363952637,8.39713191986084,634477200
2010-09-20 00:00:00-04:00,9.859999656677246,10.135000228881836,9.851785659790039,10.115357398986816,8.636815071105957,658677600
2010-09-21 00:00:00-04:00,10.137857437133789,10.262499809265137,10.099642753601074,10.134642601013184,8.653284072875977,668074400
2010-09-22 00:00:00-04:00,10.096785545349121,10.28499984741211,10.086071014404297,10.276785850524902,8.77464771270752,585289600
2010-09-23 00:00:00-04:00,10.22607135772705,10.455714225769043,10.214285850524902,10.318571090698242,8.810324668884277,786116800
2010-09-24 00:00:00-04:00,10.432143211364746,10.483214378356934,10.376786231994629,10.4399995803833,8.9140043258667,649488000
2010-09-27 00:00:00-04:00,10.499285697937012,10.526070594787598,10.393214225769043,10.398571014404297,8.878631591796875,482834800
2010-09-28 00:00:00-04:00,10.420356750488281,10.420356750488281,9.821429252624512,10.244999885559082,8.747507095336914,1035042400
2010-09-29 00:00:00-04:00,10.258213996887207,10.350357055664062,10.214285850524902,10.263214111328125,8.763060569763184,469644000
2010-09-30 00:00:00-04:00,10.321429252624512,10.35714340209961,10.04464340209961,10.133929252624512,8.65267276763916,673391600
2010-10-01 00:00:00-04:00,10.219642639160156,10.234999656677246,10.048213958740234,10.09000015258789,8.615166664123535,448142800
2010-10-04 00:00:00-04:00,10.057143211364746,10.103570938110352,9.920356750488281,9.95142936706543,8.496844291687012,435302000
2010-10-05 00:00:00-04:00,10.071429252624512,10.337499618530273,10.0649995803833,10.319286346435547,8.810938835144043,501967200
2010-10-06 00:00:00-04:00,10.342499732971191,10.428214073181152,10.187856674194336,10.328213691711426,8.818558692932129,670868800
2010-10-07 00:00:00-04:00,10.369285583496094,10.374285697937012,10.246786117553711,10.329285621643066,8.819475173950195,408399600
2010-10-08 00:00:00-04:00,10.418213844299316,10.51785659790039,10.35714340209961,10.5024995803833,8.967370986938477,658403200
2010-10-11 00:00:00-04:00,10.526429176330566,10.615714073181152,10.521429061889648,10.54857063293457,9.006707191467285,427753200
2010-10-12 00:00:00-04:00,10.5503568649292,10.696429252624512,10.446070671081543,10.662142753601074,9.103676795959473,558544000
2010-10-13 00:00:00-04:00,10.721428871154785,10.784285545349121,10.70714282989502,10.71928596496582,9.1524658203125,630092400
2010-10-14 00:00:00-04:00,10.774642944335938,10.802499771118164,10.728570938110352,10.796786308288574,9.218639373779297,435296400
2010-10-15 00:00:00-04:00,10.979999542236328,11.25,10.889642715454102,11.240714073181152,9.597681045532227,922194000
2010-10-18 00:00:00-04:00,11.373929023742676,11.39285659790039,11.224642753601074,11.35714340209961,9.697090148925781,1093010800
2010-10-19 00:00:00-04:00,10.835714340209961,11.206070899963379,10.71500015258789,11.053214073181152,9.437583923339844,1232784000
2010-10-20 00:00:00-04:00,11.035714149475098,11.223214149475098,10.959643363952637,11.090356826782227,9.4693021774292,721624400
2010-10-21 00:00:00-04:00,11.15571403503418,11.240714073181152,10.95714282989502,11.054286003112793,9.438502311706543,551460000
2010-10-22 00:00:00-04:00,11.038213729858398,11.072856903076172,10.939286231994629,10.981071472167969,9.375992774963379,372778000
2010-10-25 00:00:00-04:00,11.038928985595703,11.128570556640625,11.015713691711426,11.029999732971191,9.417764663696289,392462000
2010-10-26 00:00:00-04:00,10.959643363952637,11.062143325805664,10.916070938110352,11.001786231994629,9.3936767578125,392929600
2010-10-27 00:00:00-04:00,10.987500190734863,11.067856788635254,10.914285659790039,10.993928909301758,9.38696575164795,399002800
2010-10-28 00:00:00-04:00,10.998213768005371,11.0,10.746429443359375,10.901429176330566,9.307987213134766,551051200
2010-10-29 00:00:00-04:00,10.865357398986816,10.924285888671875,10.745356559753418,10.749285697937012,9.178083419799805,430511200
2010-11-01 00:00:00-04:00,10.793571472167969,10.914285659790039,10.79285717010498,10.863571166992188,9.275662422180176,423889200
2010-11-02 00:00:00-04:00,10.964285850524902,11.078213691711426,10.964285850524902,11.04857063293457,9.433619499206543,433930000
2010-11-03 00:00:00-04:00,11.120356559753418,11.174285888671875,11.018928527832031,11.171428680419922,9.538524627685547,508348400
2010-11-04 00:00:00-04:00,11.266071319580078,11.4350004196167,11.251070976257324,11.366786003112793,9.70532512664795,642488000
2010-11-05 00:00:00-04:00,11.356785774230957,11.413213729858398,11.3125,11.326070785522461,9.670560836791992,361253200
2010-11-08 00:00:00-05:00,11.328571319580078,11.420356750488281,11.312856674194336,11.37928581237793,9.715999603271484,281758400
2010-11-09 00:00:00-05:00,11.466071128845215,11.475000381469727,11.23214340209961,11.28857135772705,9.638542175292969,383544000
2010-11-10 00:00:00-05:00,11.308570861816406,11.384642601013184,11.198213577270508,11.358214378356934,9.698006629943848,384227200
2010-11-11 00:00:00-05:00,11.25,11.371429443359375,11.223214149475098,11.308929443359375,9.655925750732422,361284000
2010-11-12 00:00:00-05:00,11.285714149475098,11.303570747375488,10.843929290771484,11.001070976257324,9.393068313598633,795846800
2010-11-15 00:00:00-05:00,11.01642894744873,11.090714454650879,10.938214302062988,10.965714454650879,9.362878799438477,403606000
2010-11-16 00:00:00-05:00,10.918571472167969,10.985713958740234,10.6899995803833,10.771071434020996,9.196684837341309,657650000
2010-11-17 00:00:00-05:00,10.757143020629883,10.856785774230957,10.634285926818848,10.73214340209961,9.163448333740234,479449600
2010-11-18 00:00:00-05:00,10.899999618530273,11.059642791748047,10.881786346435547,11.01535701751709,9.40526294708252,494491200
2010-11-19 00:00:00-05:00,10.998929023742676,11.014286041259766,10.901429176330566,10.954643249511719,9.353424072265625,384843200
2010-11-22 00:00:00-05:00,10.95285701751709,11.191429138183594,10.923929214477539,11.191429138183594,9.555602073669434,393075200
2010-11-23 00:00:00-05:00,11.087499618530273,11.133929252624512,10.94857120513916,11.026070594787598,9.414409637451172,519447600
2010-11-24 00:00:00-05:00,11.14285659790039,11.264286041259766,11.133929252624512,11.242856979370117,9.599510192871094,413725200
2010-11-26 00:00:00-05:00,11.204999923706055,11.346428871154785,11.17642879486084,11.25,9.605608940124512,237585600
