,0,1
184,10.031501820268414,8.548446668251973
185,9.899976301953256,8.464832726524676
186,9.915577344022013,8.41898372441511
187,9.804851939677246,8.423393227897684
188,9.767231130156112,8.345150310695395
189,9.648546888972048,8.263583725954987
190,9.963602036892206,8.41064923518898
191,9.971245198712635,8.470030755673548
192,9.972164482631213,8.434567683709393
193,10.120512609679047,8.5414291655437
194,10.159969117264437,8.62620523107254
195,10.257235286713906,8.698107598199897
196,10.306173523956877,8.778459131374959
197,10.372549457923832,8.795394382219193
198,10.752750363828333,9.243133206256282
199,10.852463492969497,9.39967588899976
200,10.592163611958147,9.196372180364875
201,10.62397887090504,9.214545026081261
202,10.593084809058658,9.233194875101063
203,10.530384097584083,9.0584110632916
204,10.5722837384973,9.11541655191035
205,10.548122163871467,9.047561851855612
206,10.541390633241885,9.053344046693873
207,10.462170552370939,8.985340038070873
208,10.331869470492595,8.911137273505602
209,10.429746901569505,8.901467175029907
210,10.5881870633114,9.063849554379729
211,10.693413026191132,9.162934575509986
212,10.860723655963167,9.447196199601535
213,10.825853045470035,9.422552444688257
214,10.871430778648532,9.430613800515992
215,10.793736460368772,9.492874820051696
216,10.853382776888076,9.390486060973394
217,10.811173200501786,9.375752539760477
218,10.547511858834993,9.301025071561448
219,10.51723001520702,9.076576067857793
220,10.350527777289525,8.971204404560183
221,10.317189625524346,8.846444190551658
222,10.559743787520578,9.045035041205871
223,10.5077463723675,8.999539380926883
224,10.710542700623975,9.180928708344887
225,10.568918451477993,9.120951097088344
226,10.75458510530162,9.2584770303259
227,10.760702504530864,9.3480383211174
228,10.81789899158557,9.339370583008062
229,10.642939460447309,9.218723705705024
230,10.80352716890846,9.350010043676384
231,10.857054173016587,9.39967588899976
232,10.835335731718585,9.385700345638845
233,10.918226252127079,9.535387902825967
234,10.858886044716979,9.60492354945336
235,10.944530590517337,9.48140158374617
236,10.90629373641393,9.54244820514571
237,10.930767159694767,9.48262937718058
238,10.964722312633185,9.650427704311724
239,10.92251177965593,9.544114122847162
240,10.924649760465524,9.563298476938463
241,10.951871469592426,9.547026130000141
242,10.932296748649817,9.51303931791714
243,10.98123498589279,9.57376869944845
244,11.042104782257942,9.621871215452067
245,11.071469255149273,9.678763334107607
246,11.023755454343116,9.654279015914923
247,11.05678749699909,9.666716060265024
248,11.080950984806858,9.719477199627143
249,11.07544867356892,9.710345200083452
250,11.025589239225436,9.669723794793278
251,10.991940195396225,9.583424749196716
252,11.206360060483739,9.879361519211265
253,11.258968737264258,9.982087774462464
254,11.341863084036614,10.068381265910972
255,11.333605790815843,10.111707214588598
256,11.406706559275616,10.164661115559632
257,11.600323440619844,10.510717537464984
258,11.575548691184636,10.601906847065337
259,11.660581018766589,10.573787502328948
260,11.699119199024365,10.681335411519747
261,11.784763744824724,10.717897388012013
262,11.545266847556663,10.59127588097639
263,11.489904145384278,10.720291552537653
264,11.301486335941686,10.260114050577506
265,11.119184969137363,10.094039142915896
266,11.447389416479751,10.218256683988137
267,11.568205898927614,10.418163867731025
268,11.643147148406474,10.636079559750833
269,11.623566687918066,10.587560809357797
270,11.406092427875278,10.57220064955861
271,11.504583033761563,10.347025032603725
272,11.679240282154485,10.638758619400157
273,11.657520884265518,10.617360447237658
274,11.630602414474916,10.563745929362852
275,11.724198144386843,10.6825236724886
276,11.888759531721844,10.813941676440287
277,11.990309315518234,10.860292348804919
278,12.080849693883918,10.932168578764966
279,11.970123332948184,10.953006435403246
280,12.040779054898188,10.907270639899593
281,12.112048908248537,10.942158530825623
282,12.134070588882842,10.952380123531569
283,12.232867303878331,11.072564699687803
284,12.085130438457936,10.958646836108848
285,11.84838660999078,10.942577705646364
286,11.482865549054527,10.625373122591277
287,11.605523469112443,10.584907886875783
288,11.613475609814975,10.612026831533363
289,11.774976862648904,10.716900581793709
290,11.929441432335015,10.850660802651007
291,11.810153582251237,10.864395884072664
292,11.896101367387901,10.836350050119336
293,12.123672445079581,10.948622579016096
294,12.137127853611014,10.959065030785816
295,11.995203234901627,10.990029732898542
296,12.007437076769143,10.898997899731235
297,11.906807533482299,10.844727665671527
298,11.729400086061373,10.7436931385745
299,11.892125775332117,10.795072601929668
300,11.940146641838444,10.880020029261686
301,11.691474124022005,10.705150944943874
302,11.21981642560614,10.498724171529979
303,11.36143589179729,10.325394566366754
304,11.240004321358123,10.255168898522363
305,11.503970815543155,10.33192101704418
306,11.562087543107406,10.478975908053954
307,11.50060744170578,10.356110638675439
308,11.677404584090228,10.657556796844446
309,11.878362344509545,10.789810210006294
310,11.844717127044198,10.835738767118862
311,11.860619495267331,10.76760635966145
312,11.789353468280847,10.76599533001135
313,11.785684941925236,10.74429429342264
314,11.664860806749642,10.780310003118117
315,11.561782390589167,10.582790122894451
316,11.491432777748363,10.459821284990468
317,11.46543167869441,10.545830208029884
318,11.466653245358327,10.366732783470418
319,11.374280038701285,10.352574606652922
320,11.243981826595839,10.131850149291012
321,11.292921020429773,10.039581374680736
322,11.407011711793855,10.154502578769822
323,11.293533238648182,10.147742527159558
324,11.141816954808144,10.03534748029103
325,11.276098411697102,9.969571665181249
326,11.459929367456477,10.244308905504859
327,11.599099960773998,10.64412033255931
328,11.85266926774673,10.852300256470556
329,11.92332403310577,10.824115895530483
330,11.844107778598689,10.849432355787414
331,11.835845702423086,10.795680291069637
332,11.731848958935004,10.743291933056284
333,11.835237310568548,10.828190026485004
334,11.717472353303059,10.757746113293571
335,11.77620129908572,10.746098084681655
336,11.818106679544735,10.785159754512577
337,11.731848958935004,10.767403796614794
338,11.72909397695217,10.748305041746434
339,11.75784718821606,10.732279691039196
340,11.814430500461395,10.742087989787045
341,11.746530717085184,10.748305041746434
342,11.726341864742235,10.690848033562396
343,11.540679037282473,10.671027892876268
344,11.320446925483953,10.406914430920594
345,11.407317820903057,10.154502578769822
346,11.521406599085202,10.398236564658923
347,11.541596408019117,10.468094351873418
348,11.379179697630473,10.393141450606336
349,11.354095969313164,10.146778065685801
350,11.286496555500364,10.142922180078322
351,11.426891585254701,10.272994773342703
352,11.372447210409925,10.190891396528656
353,11.446164980042935,10.227087125963983
354,11.76488291477291,10.704951975757723
355,11.693918213940805,10.791225210901565
356,11.711966215701258,10.707935860120806
357,11.630602414474916,10.62163354737833
358,11.46543167869441,10.689459496549027
359,11.281910658408107,10.256156556732108
360,11.28802805763735,10.090228997351211
361,11.265085179902531,10.036757253752839
362,11.094102197411019,9.943270487145895
363,11.115515486190782,9.7919709201649
364,11.294142587093692,10.017051789888285
365,11.120102339874007,9.881174458478839
366,11.071469255149273,9.808409238115644
367,10.921589625964453,9.833864552073912
368,10.770489386706684,9.3480383211174
369,11.075753826087157,9.682210499761268
370,10.993472654124174,9.81821688343431
371,11.257134952381934,9.944649549436114
372,11.107869454597454,10.012374870512666
373,11.281910658408107,10.047587515742528
374,11.380401264294392,10.181642433161251
375,11.343084650700531,10.165629170893894
376,11.392939302089179,10.154018714459987
377,11.625100103236983,10.524836508531514
378,11.81381923883395,10.744897081843739
379,11.885088135593334,10.831248728489513
380,12.05148522099259,10.91141240077453
381,12.128259298762805,10.953006435403246
382,11.953605876733745,10.94820699805586
383,11.945961758322351,10.90478826243428
384,12.076567992718934,10.953006435403246
385,12.068921004534637,10.988507896331889
386,12.287617787832309,11.07514019081166
387,12.559231270201634,11.344962990251716
388,12.652525673959184,11.474645159579396
389,12.959926180967319,12.082001050664857
390,12.971855826907568,11.861048546518163
391,13.155683912894041,12.037984754055643
392,13.314734379672409,12.218458627188596
393,13.464923944330298,12.386918551367287
394,13.133967384777973,12.316773582026968
395,13.110414202006682,12.108119268529038
396,13.069427148875274,12.041580574848382
397,13.26121311511008,12.199998599346387
398,13.02140341259605,12.141282106412575
399,13.133356123150534,11.984276795807702
400,12.668432825137149,11.905258258165475
401,12.553728002372734,11.635865741842267
402,11.929441432335015,11.146980482166654
403,12.56565669172201,11.34368161562432
404,12.249994108538278,11.344962990251716
405,12.556174962064429,11.370666280584842
406,12.656804505351275,11.507197694606234
407,12.853178281860266,11.685607384950842
408,12.763555274231228,11.631486459459396
409,12.762332750976345,11.670336091520511
410,12.322179419443335,11.28121345903768
411,12.01569819635378,11.126914652107807
412,12.028240060512433,11.07205077763556
413,12.553117697336257,11.31267836118981
414,12.632035495461865,11.484819051955
415,12.556783353918972,11.370666280584842
416,12.858378310352863,11.645982132449788
417,13.053828976579414,11.911602402100911
418,13.054441194797823,11.923595441321325
419,12.896610381501437,11.932078258971941
420,12.780375013191003,11.766670502505931
421,12.566880171567862,11.453373425963761
422,12.740922331969479,11.529993225076069
423,12.869080650083397,11.707049663583177
424,12.875503201830877,11.810558073566142
425,12.671796198974524,11.72070306635699
426,12.74703973119872,11.548225859562677
427,12.890188786344922,11.727884906504727
428,13.033334015127263,11.936675133272672
429,13.145283855908845,11.988200638050188
430,13.375912198328697,12.23696700879033
431,13.716348574356674,12.726030654632837
432,13.772016429047294,13.119692986362907
433,13.731948659834467,13.066565273229259
434,13.416285120059763,12.59160589629667
435,13.492144696866236,12.472364218451162
436,13.457582108664239,12.367233997236582
437,13.337985279698362,12.569384730078482
438,13.269163342630677,12.358169627613307
439,13.072183087449076,12.30066067180924
440,12.789251220766943,11.820275218942996
441,12.583702780300534,11.606954767650961
442,12.519470566688975,11.578852085358733
443,12.695346511972916,11.513136059019175
444,12.668432825137149,11.679153464912702
445,12.436888068571621,11.444885380879683
446,13.018347104458844,11.817496184628709
447,13.36948868999025,12.337063865010094
448,13.427610200509335,12.569384730078482
449,13.618469230097832,12.53753855199821
450,14.033538833313528,13.08367727666743
451,13.972058731911904,13.282611831071776
452,14.040877799206688,13.201992391931782
453,13.318412471937686,12.53715302878038
454,13.2171659274776,12.231408286732574
455,13.142535570062776,12.18674378837406
456,13.537108298644391,12.463157401266045
457,13.292413286065662,12.465073255629903
458,13.378971376238802,12.31339796686882
459,13.504072429624548,12.559661703838984
460,13.512026483509015,12.457408531316105
461,13.506825498425448,12.572498973563526
462,13.25387127944402,12.199998599346387
463,13.281401010862064,12.234743389281391
464,13.454521974163168,12.345347386759968
465,13.3679619708081,12.346853541026235
466,13.352359015557408,12.218458627188596
467,13.551175925394231,12.520898324429993
468,13.216249513331922,12.251440465188509
469,12.90853907085072,12.116122469159507
470,12.890188786344922,11.813680158201379
471,12.726242487001231,11.695127194714502
472,13.018961235859184,11.841501212515837
473,12.894775640028147,11.898924569096963
474,12.669656304982997,11.672369563137266
475,12.594101880694762,11.518747708840735
476,12.412723624172887,11.250551948065755
477,12.642125616973992,11.451087077253277
478,12.350937413662054,11.383238258061184
479,12.246324625591697,11.235937024249509
480,12.630195014442776,11.411707514124942
481,12.540880985695841,11.48055346624993
482,12.816165864193676,11.594897038941454
483,12.991428634668246,11.82409712623297
484,13.045571683358645,11.987128360761275
485,13.146814401454867,12.087072314552273
486,13.083804711098187,12.022900994800764
487,13.026913376561716,11.891893671090443
488,13.074934243068045,12.054184570354678
489,13.16547653461566,12.001770401888606
490,13.11102833340702,11.99676774806538
491,13.018347104458844,12.050582215270111
492,12.754687675973983,11.768048584652377
493,12.716449865279612,11.643956501983226
494,12.780074643627595,11.65780920065778
495,12.816473886484813,11.68153064027959
496,13.236739691829245,12.075849668338336
497,13.252033668197834,12.119398763081875
498,13.316266838400361,12.186375907744164
499,13.462473158274735,12.35250897060304
500,13.56035441571551,12.563159510254309
501,13.441365978604175,12.530567116047322
502,13.517226512001612,12.430651259711183
503,13.513554159282133,12.454728164808415
504,13.704116645671087,12.697041922368783
505,13.771711276529059,12.783969566839161
506,13.912106306283393,12.940904960521479
507,14.045771718590082,13.115073895469962
508,14.025280583501793,13.327763134171448
509,14.07146670853483,13.252654063329686
510,14.05036239863717,13.119271524540025
511,14.014880526516597,13.121370339075057
512,13.966553550901065,13.01919557805411
513,14.116123244612814,13.252225413785794
514,14.251015963129216,13.39535123511962
515,14.209413822006503,13.44945647831068
516,13.981539504978517,13.316986126660154
517,14.199017591385171,13.358011677899867
518,13.984904791997828,13.214306918310115
519,14.787818462938455,14.13696918067474
520,14.72572901309132,13.963080566845662
521,14.80678766179942,13.953660078317782
522,14.982051388864956,14.119921213296479
523,15.088188982935536,14.255382310316506
524,15.079314688541528,14.279006388990084
525,15.046595451131518,14.22178951603071
526,15.186069283785343,14.310917909988632
527,15.317284866627434,14.469947544201702
528,15.465941015966404,14.624928531198378
529,15.706052044634808,14.85849679257666
530,16.21043376341551,15.553096587856956
531,16.218083621372703,15.584489939513574
532,16.49887272429041,15.763432828071316
533,16.7086999961489,15.918258952351678
534,16.34807381118701,16.234583366297585
535,16.486946904714028,15.791904044422623
536,16.484190009549263,15.869651662304378
537,16.873568449184074,16.063216335684785
538,16.818202877238793,16.08088506078667
539,16.92066811858989,16.115670363331006
540,17.104805183458467,16.186780447574264
541,17.2072752077644,16.265856486984575
542,17.502442829495983,16.40511858156073
543,17.71746917325611,16.71812292182902
544,17.77955192696648,16.735287199601814
545,17.801270368264483,16.694995449334343
546,17.43361610947347,16.714406870066654
547,17.344915255535902,16.365233917674118
548,17.358072207685865,16.460307210336808
549,17.703705742433538,16.586828742707468
550,17.80097382506494,16.721840933878937
551,18.009879899822927,16.844274613282238
552,18.502336755618213,17.429117255304817
553,19.159355955339468,18.52018194008005
554,19.03639192617235,18.74871095560087
555,19.036699948463486,18.285706718996096
556,19.51171432457996,18.825573830369166
557,19.660366647555065,19.05204323710592
558,19.554535162593687,19.174934970366337
559,19.457883124544562,18.945646670135147
560,19.357245928529988,18.826891143601614
561,19.69157255805645,19.063172442946723
562,19.92097646403949,19.475546372754366
563,20.017010544324407,19.714255814942618
564,19.779655454229808,19.488381028762177
565,19.464309502655905,19.215831796057046
566,20.04791034571659,19.59003892729956
567,20.374882703894436,20.198351438708585
568,20.221646397009003,19.912468330100012
569,20.508252529592546,20.29381874916848
570,20.586249130617645,20.52798555167817
571,20.347971886831566,20.718533342521766
572,20.27946275500985,20.393303342243996
573,20.174541944648357,20.164724666105286
574,19.638043640766387,19.859503974262054
575,18.870300949882296,19.203238908846856
576,19.77476536121028,19.19065124907013
577,19.733168959633367,19.65851177136119
578,19.093888782790465,18.955808800785462
579,18.651608949539455,18.51590197893296
580,18.612449941744575,17.768286206909266
581,18.263150750414187,17.40982018467949
582,19.78394672130446,19.5545381198001
583,19.713593282099787,19.402891581923058
584,19.569834878508075,19.0200435031677
585,18.988063037374886,18.6787574410111
586,18.93147494217472,18.607865602114884
587,19.049233203303444,18.21012325856765
588,18.921998952062935,18.37867792997784
589,18.415164534044735,17.836891043665815
590,18.544547288595467,17.61135604066041
591,18.504777975764114,17.560668232095196
592,18.53536592850129,17.659840486021352
593,18.576357764587527,17.73634397473913
594,18.459820113531755,17.67952307986451
595,18.200134363920746,17.402738319196715
596,18.045671707416567,17.23514549554355
597,17.828799143091555,16.991992734912515
598,17.340633554370918,16.714979927459936
599,17.348578998936684,16.59870285781662
600,18.29372531087784,17.17013451929219
601,18.161903249363135,17.655821896547366
602,18.577580287842412,17.612555736639962
603,18.417301558263365,17.761404290756417
604,18.32462128590615,17.337617566842653
605,18.629888595059523,17.660640283341053
606,18.840939346763868,17.903407520754257
607,18.79689215913139,17.965331697546247
608,18.284853886256727,17.606557256742207
609,18.385797191380505,17.402344954828692
610,18.341139698711554,17.36190160899082
611,18.605110975851417,17.65462089370945
612,18.613062159962983,17.794625937266403
613,18.87611128341137,17.92757002507443
614,18.596243377594174,18.25626058630411
615,18.748865553079263,17.76626188330107
616,18.626515655312485,17.841776080236144
617,18.607253739615842,17.640581314288625
618,18.68677514664116,17.685554231221403
619,19.043116760665168,18.230657924065127
620,19.092980021372515,18.319440653985367
621,19.04189806377415,18.28781598839805
622,18.79505933084003,18.24450278158949
623,18.930558528029042,17.993723195537257
624,18.58401049231762,17.89563694091285
625,18.622549629166365,17.680328104617672
626,18.69809735731783,17.771119475845722
627,18.5314018155371,17.660640283341053
628,18.98867334241136,18.068502938070907
629,19.24927550616805,18.466730126071752
630,19.46002014876319,18.748274464906785
631,19.782108153467306,19.38694921672203
632,19.657925427409168,19.12073563337296
633,19.902925592506133,19.366926839703837
634,19.729189541213714,19.64090316174412
635,19.61357213066749,19.085901323639916
636,19.44442197646733,18.90022419392463
637,19.630086717109023,19.064952384040566
638,19.689431707473958,19.263615765334066
639,19.6903462084377,19.2582014511257
640,19.669544181285378,19.116266177762867
641,19.916082544656096,19.433005519239828
642,19.609596538611704,19.391502311267516
643,19.59521897638879,19.007615280111565
644,19.50621201334203,19.176282341341192
645,18.712476832722675,17.936588654654912
646,18.70971993755791,17.920191502742682
647,19.024153301349997,18.144542492068922
648,19.3260514971202,18.723902863248128
649,19.807191881784615,19.26723184243147
650,19.686368703199985,19.481044325898125
651,19.716344437718757,19.221682600959497
652,19.958291164451413,19.553619398369136
653,20.167815196973603,19.867249723794515
654,20.117647740338985,19.873180247057263
655,20.085534981601583,19.822167030759033
656,20.193658458518126,19.727293033997086
657,20.2234581802991,19.728691372448196
658,20.478426023264515,20.103016120943607
659,20.530342128185463,20.47207292336759
660,20.50391917251538,20.26561413192374
661,20.67318411763149,20.388334666738274
662,21.034733412875823,20.912729881921905
663,21.55818764234185,21.54786304756658
664,21.27894726019852,21.844306878626952
665,21.672450520079853,21.664562885891144
666,21.48077264862424,21.691957250949258
667,21.498900047434894,21.679164414409144
668,21.88165122485545,22.029304441992167
669,21.854616050966964,21.881830702876243
670,21.8137638771618,21.930236736735253
671,21.518862187718838,21.74228698032232
672,21.560944537506614,21.652401261941577
673,21.859833298096955,21.852297010673766
674,21.714234413486157,21.889529405507545
675,21.89977671048417,21.94938482550691
676,22.027869980412383,22.079351889958275
677,21.484145588371277,22.104587324996544
678,21.418108287606383,21.69804459721587
679,21.70072160949675,21.691957250949258
680,22.105891452802606,22.173611663288426
681,22.360859295768012,22.536413841575012
682,22.621968452736823,22.62663411569733
683,22.687397361647182,22.707946843200233
684,22.693238306087167,22.761488830435752
685,22.588791964844937,22.6349784063612
686,22.63148653285112,22.79640677910419
687,22.345802553959057,22.477146507840132
688,21.81591429365396,22.402852916618457
689,21.559104056487527,21.77714219978921
690,22.054901327937,22.069704661503977
691,21.618087455467215,22.03675484153402
692,21.381245098130524,21.901853079894437
693,21.44022084438248,21.584153197518816
694,21.751709821180416,21.751759089755637
695,21.608869744916316,21.82495884052537
696,21.172358155191866,21.57355980360788
697,20.729399142354815,20.88339091161589
698,20.65812928900447,20.557613337682966
699,20.813563841930367,20.763754562543994
700,20.4200586688671,20.86664090794497
701,20.469514421822822,20.32616087999847
702,20.624642865639515,20.314921898054962
703,21.086351061415296,21.011389847368775
704,20.92722789372349,21.128573223288583
705,20.5595219790203,20.629395147126104
706,19.859140510798408,20.181857579277306
707,20.602222286572278,20.32616087999847
708,19.967269727260746,20.261849072972666
709,20.07385117953967,19.944064244803286
710,19.84991897388365,19.73987285262362
711,19.67974335416766,19.371476013674226
712,19.41310510141386,18.83389982501592
713,19.450580509108125,18.879547080865308
714,18.844201321958817,18.61605960406672
715,19.084412792678677,18.225625212499494
716,19.030042075338304,18.35071638838909
717,18.344977541668197,17.682335439067117
718,17.720084492957866,17.19679181623215
719,18.00738128421905,16.927768487397202
720,17.876852533690737,16.916718999916696
721,17.879012516092555,16.80043996998583
722,17.693232984534905,16.713553491553967
723,17.34576853467781,16.50052577653581
724,17.40933591756782,16.28713802203795
725,18.583511151833232,17.402344954828692
726,18.43477656203503,17.578607476878744
727,18.459160065765037,17.397233831761127
728,18.761569081111215,17.580601742744534
729,19.317954911181765,18.319440653985367
730,19.171380303785376,18.337187790589184
731,19.11460089039196,18.143289214896384
732,19.312710879504714,18.500060241826077
733,19.186802463343444,18.252062957234045
734,19.214889887294813,18.514614723442918
735,18.895801751860894,17.977668440516794
736,17.75217811987594,17.47136145197038
737,18.012935251369164,16.882176119599166
738,17.58122000874955,16.937082466968292
739,17.47537704469658,16.47736040514853
740,17.832407404216294,16.773989156667625
741,17.758656153899462,16.729273690832855
742,17.471355536274416,16.457040064422998
743,16.857269095709942,16.119865378684338
744,17.136235892836922,16.146049592895977
745,17.60128354767592,16.393277137910715
746,17.367060336404858,16.365464578175633
747,17.225720194775853,16.289977825266234
748,17.15165613921306,16.14142723485712
749,17.17758262417164,16.205792623075908
750,16.956326003448254,16.13848222953041
751,17.019895299520197,16.09360340639995
752,16.85109908397756,16.053015652712688
753,17.547894292666932,16.40488726763003
754,18.068170726943038,16.931260412949882
755,17.854322903253344,16.777147833337096
756,17.388350224949974,16.48016623005931
757,17.29268921514189,16.277202631314054
758,17.336198798651328,16.323647724195595
759,17.0828533339647,16.216508208244022
760,17.28065721396825,16.268977264761446
761,17.181596479866077,16.220885530339345
762,16.60916766270036,15.862337829461723
763,16.1206653539596,15.634124420236176
764,16.74309039797697,15.9149944201546
765,16.637867304870138,15.950699750988264
766,16.555159493336202,15.720331985747151
767,16.702358754633554,15.872631952806955
768,16.987491737129055,16.06707875558409
769,15.027646340680842,14.494143373410196
770,14.699922102003516,14.192383895948055
771,15.006967713763169,14.098573681895644
772,15.267419692738153,14.317248985340413
773,15.222981259400475,14.39359630448351
774,15.181631658292856,14.288157011265483
